surface	gold_lemma	gold_asp	gold_ten	gold_mood	gold_gen	gold_num	gold_per	vtype	confidence	cpos	failure_type	n_predicted	pred_lemmas	file	line_no
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547790_date_25_6_2004.dat	253
मानेंगे	मान		future		M	P	3	finite	medium	VM	wrong_features	2	मान|मानेंग	fullnews_id_2547790_date_25_6_2004.dat	268
था	था		past		M	S		unknown	none	VM	no_analysis	0		fullnews_id_2547790_date_25_6_2004.dat	292
सुना	सुना				M	S		participle	low	VM	wrong_lemma	2	सु|सुन	fullnews_id_2547790_date_25_6_2004.dat	298
करते	कर	imperfective			M	S		participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2547790_date_25_6_2004.dat	311
होंगे	हो		future		M	P	3	participle	low	VM	wrong_lemma	1	होंग	fullnews_id_2547790_date_25_6_2004.dat	318
होंगे	हो		future		M	P	3	participle	low	VM	wrong_lemma	1	होंग	fullnews_id_2547790_date_25_6_2004.dat	324
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547790_date_25_6_2004.dat	330
होगा	हो		future		M	S	3	participle	low	VM	wrong_lemma	1	होग	fullnews_id_2547790_date_25_6_2004.dat	334
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	7
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	17
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	22
थी	था		past		F	S		unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	31
हैं	है		present			P	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	36
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	41
बन	बन				F	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	54
मानने	मान				M	P	3	participle	low	VM	wrong_features	2	मान|मानन	fullnews_id_2547791_date_25_6_2004.dat	70
देखते	देख	imperfective			M	S		participle	low	VM	wrong_features	2	देख|देखत	fullnews_id_2547791_date_25_6_2004.dat	75
दिया	दे	perfective			M	S	3	irregular	high	VM	wrong_features	5	दे|दी|दे|दि|दिय	fullnews_id_2547791_date_25_6_2004.dat	82
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	87
लगाना	लगा				M	S	3	participle	low	VM	wrong_features	2	लगा|लगान	fullnews_id_2547791_date_25_6_2004.dat	95
बढ़	बढ़				M	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	107
कहा	कह	perfective			M	S	3	participle	low	VM	wrong_features	1	कह	fullnews_id_2547791_date_25_6_2004.dat	123
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	130
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	143
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	146
बनाया	बना	perfective			M	S	3	participle	low	VM	wrong_features	2	बना|बनाय	fullnews_id_2547791_date_25_6_2004.dat	154
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	159
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	166
बढ़	बढ़				F	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	172
लगाए	लगा	perfective				S		participle	low	VM	wrong_features	1	लगा	fullnews_id_2547791_date_25_6_2004.dat	186
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	188
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	195
हैं	है		present			P	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	199
रखी	रख	perfective				P		participle	low	VM	wrong_features	1	रख	fullnews_id_2547791_date_25_6_2004.dat	204
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	210
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	218
की	कर	perfective			F	P	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2547791_date_25_6_2004.dat	225
जाना	जा				M	S	3	participle	low	VM	wrong_features	2	जा|जान	fullnews_id_2547791_date_25_6_2004.dat	235
बना	बना				M	S	3	participle	low	VM	wrong_lemma	1	बन	fullnews_id_2547791_date_25_6_2004.dat	240
किए	कर	perfective			M	S		irregular	high	VM	wrong_features	2	कर|कि	fullnews_id_2547791_date_25_6_2004.dat	252
आ	आ				F	P	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	256
दब	दब							unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	260
रह	रह				M	P	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	261
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	267
लगाए	लगा	perfective				S		participle	low	VM	wrong_features	1	लगा	fullnews_id_2547791_date_25_6_2004.dat	272
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	274
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547791_date_25_6_2004.dat	290
बढ़	बढ़				M	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	7
बन	बन				M	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	14
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	18
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547792_date_25_6_2004.dat	26
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	36
हैं	है		present			P	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	40
हैं	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	47
हैं	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	52
की	कर	perfective			F	S	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2547792_date_25_6_2004.dat	60
हैं	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	66
आंकी	आंक	perfective			F	S	3	participle	low	VM	wrong_features	1	आंक	fullnews_id_2547792_date_25_6_2004.dat	77
हैं	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	86
रखे	रख	perfective			M	S	3	participle	low	VM	wrong_features	1	रख	fullnews_id_2547792_date_25_6_2004.dat	91
हैं	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	98
रहे	रह	perfective			M	S	3	participle	low	VM	wrong_features	1	रह	fullnews_id_2547792_date_25_6_2004.dat	105
कर	कर				F	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	114
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	118
की	कर	perfective			F	S	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2547792_date_25_6_2004.dat	125
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	131
हैं	है		present			P	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	136
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547792_date_25_6_2004.dat	143
बनाया	बना	perfective			M	S	3	participle	low	VM	wrong_features	2	बना|बनाय	fullnews_id_2547792_date_25_6_2004.dat	155
हैं	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	165
हैं	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	175
रखा	रख	perfective			M	S	3	participle	low	VM	wrong_features	1	रख	fullnews_id_2547792_date_25_6_2004.dat	181
हैं	है		present			P	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	222
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	227
रखा	रख	perfective			M	S	3	participle	low	VM	wrong_features	1	रख	fullnews_id_2547792_date_25_6_2004.dat	232
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	236
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	244
हुआ	हो	perfective			M	S		unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	250
दिए	दे	perfective			M	S	3	irregular	high	VM	wrong_features	2	दे|दि	fullnews_id_2547792_date_25_6_2004.dat	263
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547792_date_25_6_2004.dat	265
लिया	ले				M	S	3	irregular	high	VAUX	wrong_features	5	ले|ली|ले|लि|लिय	fullnews_id_2547798_date_25_6_2004.dat	19
की	कर	perfective			F	S	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2547798_date_25_6_2004.dat	28
हुई	हो	perfective			F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2547798_date_25_6_2004.dat	33
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2547798_date_25_6_2004.dat	50
बढ़ाने	बढ़ा					P		participle	low	VM	wrong_features	2	बढ़ा|बढ़ान	fullnews_id_2547798_date_25_6_2004.dat	54
हैं	है		present			P	3	unknown	none	VM	no_analysis	0		fullnews_id_2547798_date_25_6_2004.dat	57
हुई	हो	perfective			F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2547798_date_25_6_2004.dat	62
चाहती	चाह	imperfective			F	S	3	participle	low	VM	wrong_features	2	चाह|चाहत	fullnews_id_2547798_date_25_6_2004.dat	88
की	कर	perfective			F	S	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2547798_date_25_6_2004.dat	93
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547798_date_25_6_2004.dat	105
देती	दे	imperfective			F	S	3	participle	low	VM	wrong_features	2	दे|देत	fullnews_id_2547798_date_25_6_2004.dat	116
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2547798_date_25_6_2004.dat	120
करते	कर	imperfective			M	S		participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2547798_date_25_6_2004.dat	134
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547798_date_25_6_2004.dat	145
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2547798_date_25_6_2004.dat	152
लिए	ले	perfective			M	S		irregular	high	VM	wrong_features	2	ले|लि	fullnews_id_2547798_date_25_6_2004.dat	157
बने	बन	perfective			M	P	3	participle	low	VM	wrong_features	1	बन	fullnews_id_2547798_date_25_6_2004.dat	160
पूछे	पूछ	perfective				S		participle	low	VM	wrong_features	1	पूछ	fullnews_id_2547798_date_25_6_2004.dat	164
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2547798_date_25_6_2004.dat	177
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547798_date_25_6_2004.dat	182
लिया	ले	perfective			M	S	3	irregular	high	VM	wrong_features	5	ले|ली|ले|लि|लिय	fullnews_id_2547798_date_25_6_2004.dat	193
आने	आ							participle	low	VM	wrong_lemma	1	आन	fullnews_id_2547798_date_25_6_2004.dat	213
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547798_date_25_6_2004.dat	245
दिया	दे	perfective			M	S	3	irregular	high	VM	wrong_features	5	दे|दी|दे|दि|दिय	fullnews_id_2547798_date_25_6_2004.dat	264
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547798_date_25_6_2004.dat	271
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2547798_date_25_6_2004.dat	277
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547798_date_25_6_2004.dat	283
टाल	टाल					S		unknown	none	VM	no_analysis	0		fullnews_id_2547799_date_25_6_2004.dat	10
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547799_date_25_6_2004.dat	19
दी	दे	perfective			F	S	3	irregular	high	VM	wrong_features	1	दे	fullnews_id_2547799_date_25_6_2004.dat	29
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547799_date_25_6_2004.dat	34
कर	कर				F	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547799_date_25_6_2004.dat	51
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547799_date_25_6_2004.dat	64
मांगी	मांग	perfective			F	S	3	participle	low	VM	wrong_features	1	मांग	fullnews_id_2547799_date_25_6_2004.dat	71
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547799_date_25_6_2004.dat	94
रखते	रख	imperfective			M	S		participle	low	VM	wrong_features	2	रख|रखत	fullnews_id_2547799_date_25_6_2004.dat	108
टाल	टाल				F	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547799_date_25_6_2004.dat	112
की	कर	perfective			F	S	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2547799_date_25_6_2004.dat	124
दी	दे	perfective			F	S	3	irregular	high	VM	wrong_features	1	दे	fullnews_id_2547799_date_25_6_2004.dat	137
कहा	कह	perfective			M	S	3	participle	low	VM	wrong_features	1	कह	fullnews_id_2547799_date_25_6_2004.dat	141
रखा	रख	perfective			M	S	3	participle	low	VM	wrong_features	1	रख	fullnews_id_2547799_date_25_6_2004.dat	147
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547799_date_25_6_2004.dat	176
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547799_date_25_6_2004.dat	194
कर	कर				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2547799_date_25_6_2004.dat	207
भेजा	भेज	perfective			M	S	3	participle	low	VM	wrong_features	1	भेज	fullnews_id_2547799_date_25_6_2004.dat	228
मांगी	मांग	perfective			F	S	3	participle	low	VM	wrong_features	1	मांग	fullnews_id_2547799_date_25_6_2004.dat	235
देखते	देख	imperfective			M	S		participle	low	VM	wrong_features	2	देख|देखत	fullnews_id_2547799_date_25_6_2004.dat	239
रोक	रोक					S		unknown	none	VM	no_analysis	0		fullnews_id_2547799_date_25_6_2004.dat	245
दिया	दे	perfective			M	S	3	irregular	high	VM	wrong_features	5	दे|दी|दे|दि|दिय	fullnews_id_2547799_date_25_6_2004.dat	247
हो	हो					S		unknown	none	VM	no_analysis	0		fullnews_id_2547849_date_25_6_2004.dat	9
चले	चल	perfective			M	S		participle	low	VM	wrong_features	1	चल	fullnews_id_2547849_date_25_6_2004.dat	13
कर	कर				M	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547849_date_25_6_2004.dat	19
कहा	कह	perfective			M	S	3	participle	low	VM	wrong_features	1	कह	fullnews_id_2547849_date_25_6_2004.dat	27
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547849_date_25_6_2004.dat	33
करने	कर				F	S	3	participle	low	VM	wrong_features	2	कर|करन	fullnews_id_2547849_date_25_6_2004.dat	41
हैं	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2547849_date_25_6_2004.dat	48
पहुंचे	पहुंच	perfective			M	S	3	participle	low	VM	wrong_features	1	पहुंच	fullnews_id_2547849_date_25_6_2004.dat	53
करते	कर	imperfective			M	S		participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2547849_date_25_6_2004.dat	58
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547849_date_25_6_2004.dat	66
किए	कर	perfective			M	S		irregular	high	VM	wrong_features	2	कर|कि	fullnews_id_2547849_date_25_6_2004.dat	73
दिया	दे	perfective			M	S	3	irregular	high	VM	wrong_features	5	दे|दी|दे|दि|दिय	fullnews_id_2547849_date_25_6_2004.dat	78
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547849_date_25_6_2004.dat	90
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2547849_date_25_6_2004.dat	103
होगा	हो		future		M	S	3	participle	low	VM	wrong_lemma	1	होग	fullnews_id_2547849_date_25_6_2004.dat	112
