word	paradigm_class	confidence
मज़दूरनी	F1	certain
मज़दूरिन	F3	certain
मज़दूरी	F1	certain
मज़बूती	F1	certain
मज़बूरी	F1	certain
मज़मून	M2	certain
मज़हब	M2	certain
मज़ा	M1	certain
मज़ार	F3	certain
मज़ाक़	M2	certain
मढ़ा	M1	certain
मफ़लर	M2	certain
यंत्र	M2	certain
यंत्रणा	F2	certain
यंत्रमंत्र	F3	certain
यंत्रमानव	M2	certain
यंत्रविद्	M2	certain
यंत्रविद्या	F2	certain
यंत्रशाला	F2	certain
यंत्रशास्त्र	F3	certain
यंत्रालय	M2	certain
यंत्रोपकरण	M2	certain
यक़ीन	M2	certain
यकीन	M2	certain
यक्र्‍त	M2	certain
यक्ष	M2	certain
यक्षराज	F3	certain
यक्षिणी	F1	certain
यक्षेंद्र	M2	certain
यक्षेश्वर	M2	certain
यक्ष्मा	M1	certain
यख़नी	F1	heuristic
यजन	F3	certain
यजमान	M2	certain
यजमानी	F1	certain
यजुर्वेद	F3	certain
यजुर्वेदी	M3	certain
यजुश्रुति	F4	heuristic
यज्ञ	M2	certain
यज्ञकाल	F3	certain
यज्ञकुंड	M2	certain
यज्ञक्रिया	F2	certain
यज्ञत्राता	M1	certain
यज्ञदक्षिणा	F2	certain
यज्ञद्रव्य	F3	certain
यज्ञधर	F3	certain
यज्ञपति	M3	certain
यज्ञपशु	M4	certain
यज्ञपात्र	M2	certain
यज्ञपुरुष	M2	certain
यज्ञबंधु	M4	certain
यज्ञभाग	M2	certain
यज्ञभूमि	F4	certain
यज्ञमंडप	M2	certain
यज्ञमंडल	M2	certain
यज्ञमंदिर	M2	certain
यज्ञमहोत्सव	M2	certain
यज्ञमान	M2	certain
यज्ञमूर्ति	F4	certain
यज्ञयूप	F3	certain
यज्ञशाला	F2	certain
यज्ञशास्त्र	M2	certain
यज्ञशेष	M2	certain
यज्ञसदन	M2	certain
यज्ञसुत्र	M2	certain
यज्ञसूत्र	M2	certain
यज्ञाहुति	F4	certain
यज्ञोपकरण	M2	certain
यज्ञोपवीत	M2	certain
यज्ञोपवीतसंस्कार	M2	certain
यति	F4	certain
यतिधर्म	M2	certain
यतीम	M2	certain
यतीमख़ाना	M1	certain
यतीमखाना	M1	certain
यत्न	M2	certain
यथार्थ	M2	certain
यथार्थता	F2	certain
यथार्थवाद	M2	certain
यथार्थवादी	M3	certain
यथेच्छाचार	M2	certain
यथेष्ट	F3	certain
यथेष्टाचरण	M2	certain
यथोचित	M2	certain
यद्धोन्मत्त	F3	certain
यद्र्‍च्छा	F2	certain
यम	F3	certain
यमक	M2	certain
यमज	M2	certain
यमदंड	M2	certain
यमदूत	M2	certain
यमदूतक	M2	certain
यमद्वार	M2	certain
यमपी	F1	heuristic
यमपुर	M2	certain
यमपुरी	F1	certain
यमराज	M2	certain
यमल	M2	certain
यमलोक	M2	certain
यमालय	F3	certain
यमुना	M1	heuristic
यर	M2	certain
यव	M2	certain
यवन	M2	certain
यवनाल	M2	certain
यवनिका	F2	certain
यवनी	F1	certain
यवागू	M4	certain
यवानी	F1	heuristic
यश	M2	certain
यशस्वती	F1	certain
यशस्विनी	F1	certain
यशोगान	M2	certain
यशोदा	M1	heuristic
यशोमति	F4	certain
यष्टि	F4	certain
यष्टिका	F2	certain
यष्टी	F1	certain
यष्टीमधु	M4	certain
यहूदी	M3	certain
याग	M2	certain
याचक	M2	certain
याचकता	F2	certain
याचन	M2	certain
याचनक	M2	certain
याचना	F2	certain
याचिका	F2	certain
याचिकाकर्ता	F2	certain
याजक	M2	certain
याज्ञिक	M2	certain
यातना	F2	certain
यातायात	M2	certain
यात्रा	F2	certain
यात्री	M3	certain
याथार्थ्य	F3	certain
याद	F3	certain
यादगार	F3	certain
याददाश्त	F3	certain
यादव	M2	certain
यान	M2	certain
यापन	F3	certain
यापना	F2	certain
याम	F3	certain
यामघोषा	M1	heuristic
यामा	M1	heuristic
यामिनी	F1	certain
यार	M2	certain
याराना	M1	certain
यारी	F1	certain
युक्त	M2	certain
युक्ताक्षर	M2	certain
युक्ताहार	M2	certain
युक्ति	F4	certain
युक्तिपूर्णता	M1	heuristic
युग	M2	certain
युगक्षय	M2	certain
युगधर्म	M2	certain
युगप्रतीक	M2	certain
युगयुग	M2	certain
युगांत	M2	certain
युगांतक	M2	certain
युगांतर	M2	certain
युगावसार	M2	certain
युग्म	M2	certain
युद्ध	M2	certain
युद्धक्षेत्र	M2	certain
युद्धबंदी	F1	heuristic
युद्धभूमि	F4	certain
युद्धविद्या	F2	certain
युद्धविराम	M2	certain
युद्धवीर	M2	certain
युद्धशक्ति	F4	certain
युधिष्ठिर	M2	certain
युनानी	F1	heuristic
युव	M2	certain
युवक	M2	certain
युवजन	M2	certain
युवती	F1	certain
युवराज	M2	certain
युवराज्ञी	F1	certain
युवरानी	F1	heuristic
युवा	M1	certain
युवावस्था	F2	certain
यूका	M1	heuristic
यूथ	M2	certain
यूथपति	M3	certain
यूथपाल	M2	certain
यूनान	F3	certain
यूनानी	M3	certain
यूनियन	M2	certain
यूनिवर्सिटी	F1	certain
यूनीफार्म	F3	certain
यूप	M2	certain
यूपी	F1	heuristic
यूरेनियम	F3	certain
यूरोपियन	F3	certain
योक्ता	M1	certain
योग	M2	certain
योगक्षेम	M2	certain
योगदर्शन	M2	certain
योगदान	M2	certain
योगधारणा	F2	certain
योगनिद्रा	F2	certain
योगपट्ट	M2	certain
योगपीठ	M2	certain
योगपुरुष	M2	certain
योगफल	M2	certain
योगबल	M2	certain
योगमाता	F2	certain
योगमाया	F2	certain
योगयुक्ति	F4	certain
योगरूढ़ि	F4	certain
योगवाणी	F1	certain
योगव्र्‍त्ति	F4	certain
योगशक्ति	F4	certain
योगशास्त्र	M2	certain
योगशास्त्री	M3	certain
योगशिक्षा	F2	certain
योगसिद्धि	F4	certain
योगसूत्र	M2	certain
योगाचार	M2	certain
योगानुशासन	M2	certain
योगाभ्यास	M2	certain
योगाराधन	M2	certain
योगासन	M2	certain
योगिता	F2	certain
योगित्व	M2	certain
योगिनी	F1	certain
योगी	M3	certain
योगींद्र	M2	certain
योगीश	M2	certain
योगेश	M2	certain
योगेश्वर	M2	certain
योगेश्वरी	F1	certain
योग्यता	F2	certain
योग्या	F2	certain
योजक	M2	certain
योजन	M2	certain
योजना	F2	certain
योद्धा	M1	certain
योनि	F4	certain
योनिमुद्रा	F2	certain
योनिसंकर	M2	certain
योषिता	F2	certain
यौक्तिक	M2	certain
यौगिकशब्द	M2	certain
यौनरोग	M2	certain
यौवन	M2	certain
यौवनोद्भव	M2	certain
यौवराज्य	M2	certain
यौवराज्याभिषेक	M2	certain
रँगिया	M1	heuristic
रँगीला	M1	heuristic
रँधाई	F1	heuristic
रंग	M2	certain
रंगकार	M2	certain
रंगक्षेत्र	M2	certain
रंगढंग	M2	certain
रंगत	F3	certain
रंगभवन	M2	certain
रंगभूमि	F4	certain
रंगभेद	M2	certain
रंगमंच	M2	certain
रंगमंडप	M2	certain
रंगमहल	M2	certain
रंगरस	M2	certain
रंगरसिया	M1	certain
रंगरूप	M2	certain
रंगरेली	F1	certain
रंगशाला	F2	certain
रंगालय	M2	certain
रंगीनमिजाज़ी	F1	heuristic
रंगीनी	F1	certain
रंगोली	F1	certain
रंज	M2	certain
रंजक	M2	certain
रंजन	M2	certain
रंजिश	F3	certain
रंजीदगी	F1	heuristic
रंडी	F1	certain
रंडीखाना	M1	heuristic
रंडीपाडा	M1	heuristic
रंडीबाज़	M2	certain
रंडीबाज़ी	F1	certain
रंडीबाजी	F1	certain
रंति	F4	certain
रंतिदेव	M2	certain
रंदा	M1	certain
रंध्र	M2	certain
रंभा	F2	certain
रंभापति	M3	certain
रंभाफल	M2	certain
रअय्यत	F3	certain
रअय्यतदारी	F1	certain
रई	F1	certain
रईस	M2	certain
रईसजादा	M1	certain
रईसजादी	F1	certain
रईसी	F1	certain
रकम	F3	certain
रकाबी	F1	certain
रक्त	M2	certain
रक्त_दान_बैंक	M2	certain
रक्तकदंब	M2	certain
रक्तकमल	M2	certain
रक्तकांचन	M2	certain
रक्तकुसुम	M2	certain
रक्तक्षय	M2	certain
रक्तग्रंथि	F4	certain
रक्तचंचु	M4	certain
रक्तचंदन	M2	certain
रक्तचाप	M2	certain
रक्तचूर्ण	M2	certain
रक्तजिह्व	M2	certain
रक्तता	F2	certain
रक्तधारा	F2	certain
रक्तनाड़ी	F1	certain
रक्तनाल	F3	certain
रक्तनेत्र	M2	certain
रक्तपल्लव	M2	certain
रक्तपाषाण	M2	certain
रक्तपिंड	M2	certain
रक्तपुष्प	M2	certain
रक्तपुष्पक	M2	certain
रक्तपुष्पा	F2	certain
रक्तपुष्पी	F1	certain
रक्तफूल	M2	certain
रक्तमंजरी	F1	certain
रक्तमस्तक	M2	certain
रक्तस्तंभन	M2	certain
रक्तस्राव	M2	certain
रक्ताधान	M2	certain
रक्ताशय	M2	certain
रक्तिमा	M1	heuristic
रक्षक	M2	certain
रक्षक_पोत	M2	certain
रक्षण	M2	certain
रक्षपाल	M2	certain
रक्षपालक	M2	certain
रक्षा	F2	certain
रक्षाकवच	M2	certain
रक्षाग्र्‍ह	M2	certain
