surface	gold_lemma	gold_asp	gold_ten	gold_mood	gold_gen	gold_num	gold_per	vtype	confidence	cpos	failure_type	n_predicted	pred_lemmas	file	line_no
बनाएंगे	बना				M	S		finite	medium	VM	wrong_features	2	बना|बनाएंग	fullnews_id_2550227_date_26_6_2004.dat	370
लिखित	लिख							unknown	none	VM	no_analysis	0		fullnews_id_2550227_date_26_6_2004.dat	377
माँगें	माँग				M	P		finite	low	VM	wrong_features	1	माँग	fullnews_id_2550227_date_26_6_2004.dat	379
माँगें	माँग				M	P		finite	low	VM	wrong_features	1	माँग	fullnews_id_2550227_date_26_6_2004.dat	381
सता	सता				M	S		participle	low	VM	wrong_lemma	1	सत	fullnews_id_2550227_date_26_6_2004.dat	404
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2550227_date_26_6_2004.dat	413
मान	मान				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2550227_date_26_6_2004.dat	420
होगा	हो				M	S		participle	low	VM	wrong_lemma	1	होग	fullnews_id_2550227_date_26_6_2004.dat	424
कह	कह					P		unknown	none	VM	no_analysis	0		fullnews_id_2550227_date_26_6_2004.dat	435
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2550227_date_26_6_2004.dat	440
ले	ले				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2550227_date_26_6_2004.dat	446
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2550227_date_26_6_2004.dat	452
हो	हो				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	7
सौंप	सौंप					P		unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	25
हो	हो				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	40
कर	कर					P		unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	48
सुना	सुना					S		participle	low	VM	wrong_lemma	2	सु|सुन	fullnews_id_2550233_date_26_6_2004.dat	58
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	65
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	79
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	84
छोड़कर	छोड़							unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	89
कर	कर				F			unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	95
कर	कर							unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	101
कर	कर				M			unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	104
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2550233_date_26_6_2004.dat	112
चला	चला				M	S		participle	low	VM	wrong_lemma	1	चल	fullnews_id_2550233_date_26_6_2004.dat	131
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	8
हो	हो					P		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	16
हो	हो					S		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	25
हुई	हो				F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2552478_date_26_6_2004.dat	42
छिपे	छिप					S		participle	low	VM	wrong_features	1	छिप	fullnews_id_2552478_date_26_6_2004.dat	52
मिलते	मिल				M	S		participle	low	VM	wrong_features	2	मिल|मिलत	fullnews_id_2552478_date_26_6_2004.dat	54
हो	हो					S		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	76
हो	हो					P		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	80
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	89
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	93
थे	था				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	97
भाग	भाग					P		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	116
मार	मार					S		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	122
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	148
उठाकर	उठा							unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	153
हो	हो					P		unknown	none	VM	no_analysis	0		fullnews_id_2552478_date_26_6_2004.dat	156
आने	आ							participle	low	VM	wrong_lemma	1	आन	fullnews_id_2552479_date_26_6_2004.dat	3
आए	आ					S		unknown	none	VM	no_analysis	0		fullnews_id_2552479_date_26_6_2004.dat	20
करे	कर					S		participle	low	VM	wrong_features	1	कर	fullnews_id_2552479_date_26_6_2004.dat	26
देते	दे				M	S		participle	low	VM	wrong_features	2	दे|देत	fullnews_id_2552479_date_26_6_2004.dat	52
आ	आ				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2552479_date_26_6_2004.dat	62
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552479_date_26_6_2004.dat	99
बढ़े	बढ़					S		participle	low	VM	wrong_features	1	बढ़	fullnews_id_2552479_date_26_6_2004.dat	128
दे	दे				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2552479_date_26_6_2004.dat	132
मिले	मिल					S		participle	low	VM	wrong_features	1	मिल	fullnews_id_2552479_date_26_6_2004.dat	141
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552479_date_26_6_2004.dat	145
चल	चल					S		unknown	none	VM	no_analysis	0		fullnews_id_2552479_date_26_6_2004.dat	164
लुटा	लुटा				F	S		participle	low	VM	wrong_lemma	1	लुट	fullnews_id_2552479_date_26_6_2004.dat	189
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552479_date_26_6_2004.dat	199
देगी	दे				F	S		participle	low	VM	wrong_lemma	1	देग	fullnews_id_2552479_date_26_6_2004.dat	209
बढ़ती	बढ़				F	P		participle	low	VM	wrong_features	2	बढ़|बढ़त	fullnews_id_2552479_date_26_6_2004.dat	214
करे	कर					S		participle	low	VM	wrong_features	1	कर	fullnews_id_2552479_date_26_6_2004.dat	235
कर	कर				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2552479_date_26_6_2004.dat	243
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552480_date_26_6_2004.dat	8
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552480_date_26_6_2004.dat	32
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552480_date_26_6_2004.dat	39
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552480_date_26_6_2004.dat	51
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552480_date_26_6_2004.dat	56
लगा	लगा				F	S		participle	low	VM	wrong_lemma	1	लग	fullnews_id_2552480_date_26_6_2004.dat	83
आने	आ							participle	low	VM	wrong_lemma	1	आन	fullnews_id_2552480_date_26_6_2004.dat	95
हैं	है					P		unknown	none	VM	no_analysis	0		fullnews_id_2552480_date_26_6_2004.dat	106
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552480_date_26_6_2004.dat	112
करके	कर							participle	low	VM	wrong_lemma	1	करक	fullnews_id_2552480_date_26_6_2004.dat	119
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552480_date_26_6_2004.dat	128
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552480_date_26_6_2004.dat	141
बना	बना				M	S		participle	low	VM	wrong_lemma	1	बन	fullnews_id_2552480_date_26_6_2004.dat	148
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552480_date_26_6_2004.dat	155
कर	कर				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2552480_date_26_6_2004.dat	163
आते	आ				M	P		participle	low	VM	wrong_lemma	1	आत	fullnews_id_2552480_date_26_6_2004.dat	184
हैं	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552481_date_26_6_2004.dat	4
आती	आ				F	S		participle	low	VM	wrong_lemma	1	आत	fullnews_id_2552481_date_26_6_2004.dat	12
हो	हो				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552481_date_26_6_2004.dat	23
कर	कर							unknown	none	VM	no_analysis	0		fullnews_id_2552481_date_26_6_2004.dat	29
आएगी	आ				F	S		participle	low	VM	wrong_lemma	1	आएग	fullnews_id_2552481_date_26_6_2004.dat	38
काटने	काट				M	P		participle	low	VM	wrong_features	2	काट|काटन	fullnews_id_2552481_date_26_6_2004.dat	43
हैं	है					P		unknown	none	VM	no_analysis	0		fullnews_id_2552481_date_26_6_2004.dat	51
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552481_date_26_6_2004.dat	56
थे	था				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2552481_date_26_6_2004.dat	78
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552481_date_26_6_2004.dat	104
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2552481_date_26_6_2004.dat	111
चलाए	चला					S		participle	low	VM	wrong_features	1	चला	fullnews_id_2552481_date_26_6_2004.dat	125
बताते	बता				M	S		participle	low	VM	wrong_features	2	बता|बतात	fullnews_id_2552481_date_26_6_2004.dat	129
आते	आ				M	P		participle	low	VM	wrong_lemma	1	आत	fullnews_id_2552481_date_26_6_2004.dat	134
देकर	दे							unknown	none	VM	no_analysis	0		fullnews_id_2552481_date_26_6_2004.dat	140
सुलझा	सुलझा				M	P		participle	low	VM	wrong_lemma	1	सुलझ	fullnews_id_2552481_date_26_6_2004.dat	141
कहते	कह				M	S		participle	low	VM	wrong_features	2	कह|कहत	fullnews_id_2552481_date_26_6_2004.dat	153
करे	कर					S		participle	low	VM	wrong_features	1	कर	fullnews_id_2552481_date_26_6_2004.dat	160
जाएं	जा					P		unknown	none	VM	no_analysis	0		fullnews_id_2552481_date_26_6_2004.dat	165
आई	आ				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2552482_date_26_6_2004.dat	6
आई	आ				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2552482_date_26_6_2004.dat	9
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552482_date_26_6_2004.dat	16
आई	आ				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2552482_date_26_6_2004.dat	24
हुई	हो				F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2552482_date_26_6_2004.dat	26
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552482_date_26_6_2004.dat	32
हुए	हो				M	S		participle	low	VM	wrong_lemma	2	हू|हु	fullnews_id_2552482_date_26_6_2004.dat	37
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552482_date_26_6_2004.dat	42
हुई	हो				F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2552482_date_26_6_2004.dat	47
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552482_date_26_6_2004.dat	52
हैं	है					P		unknown	none	VM	no_analysis	0		fullnews_id_2552482_date_26_6_2004.dat	70
करेंगी	कर				F	P		finite	medium	VM	wrong_features	2	कर|करेंग	fullnews_id_2552482_date_26_6_2004.dat	90
बताते	बता				M	S		participle	low	VM	wrong_features	2	बता|बतात	fullnews_id_2552483_date_26_6_2004.dat	24
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552483_date_26_6_2004.dat	56
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552483_date_26_6_2004.dat	61
कुचल	कुचल				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552483_date_26_6_2004.dat	75
बने	बन				M	S		participle	low	VM	wrong_features	1	बन	fullnews_id_2552483_date_26_6_2004.dat	132
हो	हो				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552483_date_26_6_2004.dat	135
आ	आ				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552483_date_26_6_2004.dat	139
करते	कर				M	S		participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2552483_date_26_6_2004.dat	156
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552483_date_26_6_2004.dat	162
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552483_date_26_6_2004.dat	167
चल	चल				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2552483_date_26_6_2004.dat	176
कर	कर				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2552484_date_26_6_2004.dat	33
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552484_date_26_6_2004.dat	49
कर	कर				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2552484_date_26_6_2004.dat	90
हुई	हो				F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2552486_date_26_6_2004.dat	10
हुई	हो				F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2552486_date_26_6_2004.dat	22
घूमकर	घूम							unknown	none	VM	no_analysis	0		fullnews_id_2552486_date_26_6_2004.dat	32
चल	चल				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2552486_date_26_6_2004.dat	47
चल	चल					S		unknown	none	VM	no_analysis	0		fullnews_id_2552486_date_26_6_2004.dat	51
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552486_date_26_6_2004.dat	54
मान	मान				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552486_date_26_6_2004.dat	93
दे	दे				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2552486_date_26_6_2004.dat	100
उठा	उठा					S		participle	low	VM	wrong_lemma	1	उठ	fullnews_id_2552486_date_26_6_2004.dat	119
कराये	करा					S		finite	low	VM	wrong_features	2	करा|कराय	fullnews_id_2552486_date_26_6_2004.dat	129
थी	था				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2552486_date_26_6_2004.dat	146
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2552486_date_26_6_2004.dat	156
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2552486_date_26_6_2004.dat	162
मिल	मिल					P		unknown	none	VM	no_analysis	0		fullnews_id_2552486_date_26_6_2004.dat	170
होगा	हो				M	S		participle	low	VM	wrong_lemma	1	होग	fullnews_id_2552486_date_26_6_2004.dat	179
चले	चल				M	S		participle	low	VM	wrong_features	1	चल	fullnews_id_2552486_date_26_6_2004.dat	207
चलाया	चला				F	S		participle	low	VM	wrong_features	2	चला|चलाय	fullnews_id_2552486_date_26_6_2004.dat	242
देकर	दे							unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	10
बढ़ा	बढ़ा				F	P		participle	low	VM	wrong_lemma	1	बढ़	fullnews_id_2552488_date_26_6_2004.dat	13
चाहते	चाह				M	S		participle	low	VM	wrong_features	2	चाह|चाहत	fullnews_id_2552488_date_26_6_2004.dat	33
डाल	डाल				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	42
लड़	लड़				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	51
हुई	हो				F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2552488_date_26_6_2004.dat	59
माने	मान					S		participle	low	VM	wrong_features	2	मा|मान	fullnews_id_2552488_date_26_6_2004.dat	65
लड़	लड़				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	71
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	80
दें	दे					S		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	99
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	106
छोड़कर	छोड़							unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	127
थाम	थाम				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	130
उठाए	उठा				M	S		participle	low	VM	wrong_features	1	उठा	fullnews_id_2552488_date_26_6_2004.dat	134
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	143
देकर	दे							unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	150
ले	ले					S		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	169
होगा	हो				M	S		participle	low	VM	wrong_lemma	1	होग	fullnews_id_2552488_date_26_6_2004.dat	174
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	184
कर	कर				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	192
कर	कर				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	209
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2552488_date_26_6_2004.dat	220
रह	रह					S		unknown	none	VM	no_analysis	0		fullnews_id_2552526_date_27_6_2004.dat	20
लेंगे	ले				M	S		irregular	high	VM	wrong_features	2	ले|लेंग	fullnews_id_2552526_date_27_6_2004.dat	24
माने	मान				M	S		participle	low	VM	wrong_features	2	मा|मान	fullnews_id_2552526_date_27_6_2004.dat	31
जुड़े	जुड़				M	S		participle	low	VM	wrong_features	1	जुड़	fullnews_id_2552526_date_27_6_2004.dat	51
थे	था				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552526_date_27_6_2004.dat	58
रह	रह				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552526_date_27_6_2004.dat	69
हुए	हो				M	S		participle	low	VM	wrong_lemma	2	हू|हु	fullnews_id_2552526_date_27_6_2004.dat	96
थे	था				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2552526_date_27_6_2004.dat	105
